,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
627,02220913-4951-4265-8690-21e2f48baf88,W1,0,118895.0,72561.2310463898,533.0085543126418,1.0,2.0,0.7155553633241741,1.4311107266483483,2.0,3,154563.5
640,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,0,144396.0,38082.17758998356,200.97493182903747,0.0,0.0,0.5174319786349166,0.0,0.0,0,0.0
641,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,0,144396.0,38082.17758998356,200.97493182903747,0.0,0.0,0.5174319786349166,0.0,0.0,1,43318.799999999996
642,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,0,144396.0,38082.17758998356,200.97493182903747,0.0,0.0,0.5174319786349166,0.0,0.0,2,144396.0
643,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,0,144396.0,38082.17758998356,200.97493182903747,0.0,0.0,0.5174319786349166,0.0,0.0,3,187714.80000000002
656,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,0,131615.0,37642.49621573873,207.78311791447035,0.0,0.0,0.0,0.0,0.0,0,0.0
657,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,0,131615.0,37642.49621573873,207.78311791447035,0.0,0.0,0.0,0.0,0.0,1,39484.5
658,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,0,131615.0,37642.49621573873,207.78311791447035,0.0,0.0,0.0,0.0,0.0,2,131615.0
659,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,0,131615.0,37642.49621573873,207.78311791447035,0.0,0.0,0.0,0.0,0.0,3,171099.5
672,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,0,65843.0,20318.404651662942,238.4290648184976,1.0,2.0,0.4172448506156503,0.8344897012313006,2.0,0,0.0
673,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,0,65843.0,20318.404651662942,238.4290648184976,1.0,2.0,0.4172448506156503,0.8344897012313006,2.0,1,19752.899999999998
674,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,0,65843.0,20318.404651662942,238.4290648184976,1.0,2.0,0.4172448506156503,0.8344897012313006,2.0,2,65843.0
675,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,0,65843.0,20318.404651662942,238.4290648184976,1.0,2.0,0.4172448506156503,0.8344897012313006,2.0,3,85595.90000000001
688,0260e28c-8185-449d-80b7-717b0469fb5d,W1,0,33405.0,7166.961965302193,147.99519476526467,0.0,1.0,0.4912760740797601,0.4912760740797601,0.0,0,0.0
689,0260e28c-8185-449d-80b7-717b0469fb5d,W1,0,33405.0,7166.961965302193,147.99519476526467,0.0,1.0,0.4912760740797601,0.4912760740797601,0.0,1,10021.5
690,0260e28c-8185-449d-80b7-717b0469fb5d,W1,0,33405.0,7166.961965302193,147.99519476526467,0.0,1.0,0.4912760740797601,0.4912760740797601,0.0,2,33405.0
691,0260e28c-8185-449d-80b7-717b0469fb5d,W1,0,33405.0,7166.961965302193,147.99519476526467,0.0,1.0,0.4912760740797601,0.4912760740797601,0.0,3,43426.5
704,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,0,138553.0,25822.605019470982,123.4094714741054,0.0,3.0,0.355424392223846,1.0662731766715379,0.0,0,0.0
705,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,0,138553.0,25822.605019470982,123.4094714741054,0.0,3.0,0.355424392223846,1.0662731766715379,0.0,1,41565.9
706,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,0,138553.0,25822.605019470982,123.4094714741054,0.0,3.0,0.355424392223846,1.0662731766715379,0.0,2,138553.0
707,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,0,138553.0,25822.605019470982,123.4094714741054,0.0,3.0,0.355424392223846,1.0662731766715379,0.0,3,180118.9
720,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,0,100475.0,47398.817342490016,402.8743496360784,1.0,0.0,0.6317239210661074,0.0,0.0,0,0.0
721,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,0,100475.0,47398.817342490016,402.8743496360784,1.0,0.0,0.6317239210661074,0.0,0.0,1,30142.5
722,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,0,100475.0,47398.817342490016,402.8743496360784,1.0,0.0,0.6317239210661074,0.0,0.0,2,100475.0
723,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,0,100475.0,47398.817342490016,402.8743496360784,1.0,0.0,0.6317239210661074,0.0,0.0,3,130617.5
736,02c1dbea-8876-4dbd-9604-815b718bd894,W2,0,67669.0,11240.058655725024,106.70242658768936,0.0,3.0,0.4779431340397609,1.4338294021192828,0.0,0,0.0
737,02c1dbea-8876-4dbd-9604-815b718bd894,W2,0,67669.0,11240.058655725024,106.70242658768936,0.0,3.0,0.4779431340397609,1.4338294021192828,0.0,1,20300.7
738,02c1dbea-8876-4dbd-9604-815b718bd894,W2,0,67669.0,11240.058655725024,106.70242658768936,0.0,3.0,0.4779431340397609,1.4338294021192828,0.0,2,67669.0
739,02c1dbea-8876-4dbd-9604-815b718bd894,W2,0,67669.0,11240.058655725024,106.70242658768936,0.0,3.0,0.4779431340397609,1.4338294021192828,0.0,3,87969.7
752,02d47293-47de-47e0-8ed9-6aade1100e90,W1,0,55636.0,12100.100267880893,150.85910865598734,0.0,0.0,0.0,0.0,0.0,0,0.0
753,02d47293-47de-47e0-8ed9-6aade1100e90,W1,0,55636.0,12100.100267880893,150.85910865598734,0.0,0.0,0.0,0.0,0.0,1,16690.8
754,02d47293-47de-47e0-8ed9-6aade1100e90,W1,0,55636.0,12100.100267880893,150.85910865598734,0.0,0.0,0.0,0.0,0.0,2,55636.0
755,02d47293-47de-47e0-8ed9-6aade1100e90,W1,0,55636.0,12100.100267880893,150.85910865598734,0.0,0.0,0.0,0.0,0.0,3,72326.8
768,02de8b78-5df7-4216-abcb-a315ceee272d,W1,0,32459.0,5022.4592523054325,98.35605300963596,0.0,1.0,0.4487488408844459,0.4487488408844459,0.0,0,0.0
769,02de8b78-5df7-4216-abcb-a315ceee272d,W1,0,32459.0,5022.4592523054325,98.35605300963596,0.0,1.0,0.4487488408844459,0.4487488408844459,0.0,1,9737.699999999999
770,02de8b78-5df7-4216-abcb-a315ceee272d,W1,0,32459.0,5022.4592523054325,98.35605300963596,0.0,1.0,0.4487488408844459,0.4487488408844459,0.0,2,32459.0
771,02de8b78-5df7-4216-abcb-a315ceee272d,W1,0,32459.0,5022.4592523054325,98.35605300963596,0.0,1.0,0.4487488408844459,0.4487488408844459,0.0,3,42196.700000000004
784,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,0,126963.0,64240.173251224405,431.1521949034954,1.0,2.0,0.6603251678670303,1.3206503357340607,2.0,0,0.0
785,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,0,126963.0,64240.173251224405,431.1521949034954,1.0,2.0,0.6603251678670303,1.3206503357340607,2.0,1,38088.9
786,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,0,126963.0,64240.173251224405,431.1521949034954,1.0,2.0,0.6603251678670303,1.3206503357340607,2.0,2,126963.0
787,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,0,126963.0,64240.173251224405,431.1521949034954,1.0,2.0,0.6603251678670303,1.3206503357340607,2.0,3,165051.9
800,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,0,16360.0,4724.826217175102,201.8055702959316,1.0,0.0,0.5478291829561623,0.0,0.0,0,0.0
801,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,0,16360.0,4724.826217175102,201.8055702959316,1.0,0.0,0.5478291829561623,0.0,0.0,1,4908.0
802,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,0,16360.0,4724.826217175102,201.8055702959316,1.0,0.0,0.5478291829561623,0.0,0.0,2,16360.0
803,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,0,16360.0,4724.826217175102,201.8055702959316,1.0,0.0,0.5478291829561623,0.0,0.0,3,21268.0
816,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,0,132273.0,24652.179553964805,123.4094714741054,1.0,0.0,0.4742587193036804,0.0,0.0,0,0.0
817,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,0,132273.0,24652.179553964805,123.4094714741054,1.0,0.0,0.4742587193036804,0.0,0.0,1,39681.9
818,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,0,132273.0,24652.179553964805,123.4094714741054,1.0,0.0,0.4742587193036804,0.0,0.0,2,132273.0
819,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,0,132273.0,24652.179553964805,123.4094714741054,1.0,0.0,0.4742587193036804,0.0,0.0,3,171954.9
832,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,0,81992.0,19881.249826333144,171.33972010475853,1.0,1.0,0.5277910650941462,0.5277910650941462,1.0,0,0.0
833,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,0,81992.0,19881.249826333144,171.33972010475853,1.0,1.0,0.5277910650941462,0.5277910650941462,1.0,1,24597.6
834,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,0,81992.0,19881.249826333144,171.33972010475853,1.0,1.0,0.5277910650941462,0.5277910650941462,1.0,2,81992.0
835,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,0,81992.0,19881.249826333144,171.33972010475853,1.0,1.0,0.5277910650941462,0.5277910650941462,1.0,3,106589.6
848,03409802-3a2c-4451-821e-9c2b0b05e509,W1,0,177465.0,18150.29071607872,57.42721031430693,0.0,0.0,0.0,0.0,0.0,0,0.0
849,03409802-3a2c-4451-821e-9c2b0b05e509,W1,0,177465.0,18150.29071607872,57.42721031430693,0.0,0.0,0.0,0.0,0.0,1,53239.5
850,03409802-3a2c-4451-821e-9c2b0b05e509,W1,0,177465.0,18150.29071607872,57.42721031430693,0.0,0.0,0.0,0.0,0.0,2,177465.0
851,03409802-3a2c-4451-821e-9c2b0b05e509,W1,0,177465.0,18150.29071607872,57.42721031430693,0.0,0.0,0.0,0.0,0.0,3,230704.5
864,03654fae-e591-439a-b928-3557fef2588c,W2,0,121705.0,54944.78352435552,383.2848913828985,0.0,0.0,0.0,0.0,0.0,0,0.0
865,03654fae-e591-439a-b928-3557fef2588c,W2,0,121705.0,54944.78352435552,383.2848913828985,0.0,0.0,0.0,0.0,0.0,1,36511.5
866,03654fae-e591-439a-b928-3557fef2588c,W2,0,121705.0,54944.78352435552,383.2848913828985,0.0,0.0,0.0,0.0,0.0,2,121705.0
867,03654fae-e591-439a-b928-3557fef2588c,W2,0,121705.0,54944.78352435552,383.2848913828985,0.0,0.0,0.0,0.0,0.0,3,158216.5
880,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,0,156712.0,20581.415581446287,82.86972529070388,1.0,0.0,0.4492179007576573,0.0,0.0,0,0.0
881,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,0,156712.0,20581.415581446287,82.86972529070388,1.0,0.0,0.4492179007576573,0.0,0.0,1,47013.6
882,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,0,156712.0,20581.415581446287,82.86972529070388,1.0,0.0,0.4492179007576573,0.0,0.0,2,156712.0
883,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,0,156712.0,20581.415581446287,82.86972529070388,1.0,0.0,0.4492179007576573,0.0,0.0,3,203725.6
896,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,0,19959.0,4783.099433614075,168.56400775031645,0.0,6.0,0.5189836196740567,3.1139017180443402,0.0,0,0.0
897,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,0,19959.0,4783.099433614075,168.56400775031645,0.0,6.0,0.5189836196740567,3.1139017180443402,0.0,1,5987.7
898,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,0,19959.0,4783.099433614075,168.56400775031645,0.0,6.0,0.5189836196740567,3.1139017180443402,0.0,2,19959.0
899,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,0,19959.0,4783.099433614075,168.56400775031645,0.0,6.0,0.5189836196740567,3.1139017180443402,0.0,3,25946.7
912,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,0,182821.0,42311.01002194944,161.78656532974466,1.0,2.0,0.4930980142840794,0.9861960285681588,2.0,0,0.0
913,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,0,182821.0,42311.01002194944,161.78656532974466,1.0,2.0,0.4930980142840794,0.9861960285681588,2.0,1,54846.299999999996
914,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,0,182821.0,42311.01002194944,161.78656532974466,1.0,2.0,0.4930980142840794,0.9861960285681588,2.0,2,182821.0
915,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,0,182821.0,42311.01002194944,161.78656532974466,1.0,2.0,0.4930980142840794,0.9861960285681588,2.0,3,237667.30000000002
928,0383c2d0-49ac-4064-887c-19272e98246d,W1,0,30583.0,6561.5086898619065,147.99519476526467,0.0,3.0,0.5436344715488902,1.6309034146466708,0.0,0,0.0
929,0383c2d0-49ac-4064-887c-19272e98246d,W1,0,30583.0,6561.5086898619065,147.99519476526467,0.0,3.0,0.5436344715488902,1.6309034146466708,0.0,1,9174.9
930,0383c2d0-49ac-4064-887c-19272e98246d,W1,0,30583.0,6561.5086898619065,147.99519476526467,0.0,3.0,0.5436344715488902,1.6309034146466708,0.0,2,30583.0
931,0383c2d0-49ac-4064-887c-19272e98246d,W1,0,30583.0,6561.5086898619065,147.99519476526467,0.0,3.0,0.5436344715488902,1.6309034146466708,0.0,3,39757.9
944,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,0,81215.0,12915.135581213752,101.2551370568428,0.0,3.0,0.4704233672340724,1.4112701017022173,0.0,0,0.0
945,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,0,81215.0,12915.135581213752,101.2551370568428,0.0,3.0,0.4704233672340724,1.4112701017022173,0.0,1,24364.5
946,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,0,81215.0,12915.135581213752,101.2551370568428,0.0,3.0,0.4704233672340724,1.4112701017022173,0.0,2,81215.0
947,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,0,81215.0,12915.135581213752,101.2551370568428,0.0,3.0,0.4704233672340724,1.4112701017022173,0.0,3,105579.5
960,039de54b-c320-4fcb-8296-57229e3b09d6,W1,0,11249.0,2014.6738792556987,117.74778555139356,0.0,3.0,0.4691015398997158,1.4073046196991474,0.0,0,0.0
961,039de54b-c320-4fcb-8296-57229e3b09d6,W1,0,11249.0,2014.6738792556987,117.74778555139356,0.0,3.0,0.4691015398997158,1.4073046196991474,0.0,1,3374.7
962,039de54b-c320-4fcb-8296-57229e3b09d6,W1,0,11249.0,2014.6738792556987,117.74778555139356,0.0,3.0,0.4691015398997158,1.4073046196991474,0.0,2,11249.0
963,039de54b-c320-4fcb-8296-57229e3b09d6,W1,0,11249.0,2014.6738792556987,117.74778555139356,0.0,3.0,0.4691015398997158,1.4073046196991474,0.0,3,14623.7
976,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,0,42636.0,9272.77077829768,150.85910865598734,1.0,2.0,0.5046553509196134,1.0093107018392269,2.0,0,0.0
977,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,0,42636.0,9272.77077829768,150.85910865598734,1.0,2.0,0.5046553509196134,1.0093107018392269,2.0,1,12790.8
978,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,0,42636.0,9272.77077829768,150.85910865598734,1.0,2.0,0.5046553509196134,1.0093107018392269,2.0,2,42636.0
979,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,0,42636.0,9272.77077829768,150.85910865598734,1.0,2.0,0.5046553509196134,1.0093107018392269,2.0,3,55426.8
992,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,0,323886.0,140026.25291916385,333.1862569579581,0.0,0.0,0.0,0.0,0.0,0,0.0
993,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,0,323886.0,140026.25291916385,333.1862569579581,0.0,0.0,0.0,0.0,0.0,1,97165.8
994,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,0,323886.0,140026.25291916385,333.1862569579581,0.0,0.0,0.0,0.0,0.0,2,323886.0
995,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,0,323886.0,140026.25291916385,333.1862569579581,0.0,0.0,0.0,0.0,0.0,3,421051.8
1008,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,0,89210.0,45138.078461770194,431.1521949034954,1.0,1.0,0.6872507756373505,0.6872507756373505,1.0,0,0.0
1009,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,0,89210.0,45138.078461770194,431.1521949034954,1.0,1.0,0.6872507756373505,0.6872507756373505,1.0,1,26763.0
1010,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,0,89210.0,45138.078461770194,431.1521949034954,1.0,1.0,0.6872507756373505,0.6872507756373505,1.0,2,89210.0
1011,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,0,89210.0,45138.078461770194,431.1521949034954,1.0,1.0,0.6872507756373505,0.6872507756373505,1.0,3,115973.0
1024,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,0,47661.0,10365.6423694635,150.85910865598734,1.0,3.0,0.4928661969045803,1.478598590713741,3.0,0,0.0
1025,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,0,47661.0,10365.6423694635,150.85910865598734,1.0,3.0,0.4928661969045803,1.478598590713741,3.0,1,14298.3
1026,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,0,47661.0,10365.6423694635,150.85910865598734,1.0,3.0,0.4928661969045803,1.478598590713741,3.0,2,47661.0
1027,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,0,47661.0,10365.6423694635,150.85910865598734,1.0,3.0,0.4928661969045803,1.478598590713741,3.0,3,61959.3
1040,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,0,79348.0,13458.638119004174,111.46961736877417,0.0,2.0,0.398431844564286,0.796863689128572,0.0,0,0.0
1041,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,0,79348.0,13458.638119004174,111.46961736877417,0.0,2.0,0.398431844564286,0.796863689128572,0.0,1,23804.399999999998
1042,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,0,79348.0,13458.638119004174,111.46961736877417,0.0,2.0,0.398431844564286,0.796863689128572,0.0,2,79348.0
1043,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,0,79348.0,13458.638119004174,111.46961736877417,0.0,2.0,0.398431844564286,0.796863689128572,0.0,3,103152.40000000001
1056,04026371-3621-4de9-a178-67ddbeb5dda1,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,0,0.0
1057,04026371-3621-4de9-a178-67ddbeb5dda1,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,1,75658.2
1058,04026371-3621-4de9-a178-67ddbeb5dda1,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,2,252194.0
1059,04026371-3621-4de9-a178-67ddbeb5dda1,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,3,327852.2
1072,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,0,56446.0,13527.072029148758,168.56400775031645,1.0,4.0,0.5312400542648942,2.1249602170595767,4.0,0,0.0
1073,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,0,56446.0,13527.072029148758,168.56400775031645,1.0,4.0,0.5312400542648942,2.1249602170595767,4.0,1,16933.8
1074,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,0,56446.0,13527.072029148758,168.56400775031645,1.0,4.0,0.5312400542648942,2.1249602170595767,4.0,2,56446.0
1075,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,0,56446.0,13527.072029148758,168.56400775031645,1.0,4.0,0.5312400542648942,2.1249602170595767,4.0,3,73379.8
1088,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,0,191430.0,54749.86172228747,207.78311791447035,0.0,0.0,0.0,0.0,0.0,0,0.0
1089,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,0,191430.0,54749.86172228747,207.78311791447035,0.0,0.0,0.0,0.0,0.0,1,57429.0
1090,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,0,191430.0,54749.86172228747,207.78311791447035,0.0,0.0,0.0,0.0,0.0,2,191430.0
1091,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,0,191430.0,54749.86172228747,207.78311791447035,0.0,0.0,0.0,0.0,0.0,3,248859.0
1104,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,0,242553.0,45179.88135447476,134.27082562805907,0.0,0.0,0.3694723320826933,0.0,0.0,0,0.0
1105,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,0,242553.0,45179.88135447476,134.27082562805907,0.0,0.0,0.3694723320826933,0.0,0.0,1,72765.9
1106,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,0,242553.0,45179.88135447476,134.27082562805907,0.0,0.0,0.3694723320826933,0.0,0.0,2,242553.0
1107,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,0,242553.0,45179.88135447476,134.27082562805907,0.0,0.0,0.3694723320826933,0.0,0.0,3,315318.9
1120,0440b585-5cde-4370-b7f3-456314811806,W2,0,184289.0,27238.839867691066,97.53957303598392,1.0,4.0,0.3391402967879242,1.3565611871516967,4.0,0,0.0
1121,0440b585-5cde-4370-b7f3-456314811806,W2,0,184289.0,27238.839867691066,97.53957303598392,1.0,4.0,0.3391402967879242,1.3565611871516967,4.0,1,55286.7
1122,0440b585-5cde-4370-b7f3-456314811806,W2,0,184289.0,27238.839867691066,97.53957303598392,1.0,4.0,0.3391402967879242,1.3565611871516967,4.0,2,184289.0
1123,0440b585-5cde-4370-b7f3-456314811806,W2,0,184289.0,27238.839867691066,97.53957303598392,1.0,4.0,0.3391402967879242,1.3565611871516967,4.0,3,239575.7
1136,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,0,42592.0,15990.580218157496,303.6971870581141,0.0,1.0,0.5917685765648297,0.5917685765648297,0.0,0,0.0
1137,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,0,42592.0,15990.580218157496,303.6971870581141,0.0,1.0,0.5917685765648297,0.5917685765648297,0.0,1,12777.6
1138,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,0,42592.0,15990.580218157496,303.6971870581141,0.0,1.0,0.5917685765648297,0.5917685765648297,0.0,2,42592.0
1139,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,0,42592.0,15990.580218157496,303.6971870581141,0.0,1.0,0.5917685765648297,0.5917685765648297,0.0,3,55369.6
1152,044a0e42-5512-4f86-80dd-1e8604421762,RC,0,180118.0,79028.1131829747,338.6227506483149,0.0,0.0,0.0,0.0,0.0,0,0.0
1153,044a0e42-5512-4f86-80dd-1e8604421762,RC,0,180118.0,79028.1131829747,338.6227506483149,0.0,0.0,0.0,0.0,0.0,1,54035.4
1154,044a0e42-5512-4f86-80dd-1e8604421762,RC,0,180118.0,79028.1131829747,338.6227506483149,0.0,0.0,0.0,0.0,0.0,2,180118.0
1155,044a0e42-5512-4f86-80dd-1e8604421762,RC,0,180118.0,79028.1131829747,338.6227506483149,0.0,0.0,0.0,0.0,0.0,3,234153.4
1168,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,0,144987.0,17884.676265536196,74.18912999088256,0.0,1.0,0.4597735024714384,0.4597735024714384,0.0,0,0.0
1169,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,0,144987.0,17884.676265536196,74.18912999088256,0.0,1.0,0.4597735024714384,0.4597735024714384,0.0,1,43496.1
1170,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,0,144987.0,17884.676265536196,74.18912999088256,0.0,1.0,0.4597735024714384,0.4597735024714384,0.0,2,144987.0
1171,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,0,144987.0,17884.676265536196,74.18912999088256,0.0,1.0,0.4597735024714384,0.4597735024714384,0.0,3,188483.1
1184,0457eb7f-c369-4695-8a64-b31a9e8c7a4e,W2,0,87409.0,25608.009402137388,230.43300037546533,1.0,0.0,0.5628584888098345,0.0,0.0,0,0.0
1185,0457eb7f-c369-4695-8a64-b31a9e8c7a4e,W2,0,87409.0,25608.009402137388,230.43300037546533,1.0,0.0,0.5628584888098345,0.0,0.0,1,26222.7
1186,0457eb7f-c369-4695-8a64-b31a9e8c7a4e,W2,0,87409.0,25608.009402137388,230.43300037546533,1.0,0.0,0.5628584888098345,0.0,0.0,2,87409.0
1187,0457eb7f-c369-4695-8a64-b31a9e8c7a4e,W2,0,87409.0,25608.009402137388,230.43300037546533,1.0,0.0,0.5628584888098345,0.0,0.0,3,113631.7
1200,0462109e-798f-4bb4-bd6b-f1425f92bf6a,RC,0,182590.0,97284.65481599329,422.760755791675,0.0,0.0,0.0,0.0,0.0,0,0.0
1201,0462109e-798f-4bb4-bd6b-f1425f92bf6a,RC,0,182590.0,97284.65481599329,422.760755791675,0.0,0.0,0.0,0.0,0.0,1,54777.0
1202,0462109e-798f-4bb4-bd6b-f1425f92bf6a,RC,0,182590.0,97284.65481599329,422.760755791675,0.0,0.0,0.0,0.0,0.0,2,182590.0
1203,0462109e-798f-4bb4-bd6b-f1425f92bf6a,RC,0,182590.0,97284.65481599329,422.760755791675,0.0,0.0,0.0,0.0,0.0,3,237367.0
1216,046a6bae-1f61-4bcd-ac73-ba7610f080ae,W1,0,86408.0,22788.75315933474,200.97493182903747,0.0,3.0,0.5353682738960788,1.6061048216882363,0.0,0,0.0
1217,046a6bae-1f61-4bcd-ac73-ba7610f080ae,W1,0,86408.0,22788.75315933474,200.97493182903747,0.0,3.0,0.5353682738960788,1.6061048216882363,0.0,1,25922.399999999998
1218,046a6bae-1f61-4bcd-ac73-ba7610f080ae,W1,0,86408.0,22788.75315933474,200.97493182903747,0.0,3.0,0.5353682738960788,1.6061048216882363,0.0,2,86408.0
1219,046a6bae-1f61-4bcd-ac73-ba7610f080ae,W1,0,86408.0,22788.75315933474,200.97493182903747,0.0,3.0,0.5353682738960788,1.6061048216882363,0.0,3,112330.40000000001
1232,046d9093-5a04-4623-8e2d-708a2c7f52a5,W2,0,135632.0,28074.60668507141,155.01708233274633,1.0,0.0,0.4965423658950704,0.0,0.0,0,0.0
1233,046d9093-5a04-4623-8e2d-708a2c7f52a5,W2,0,135632.0,28074.60668507141,155.01708233274633,1.0,0.0,0.4965423658950704,0.0,0.0,1,40689.6
1234,046d9093-5a04-4623-8e2d-708a2c7f52a5,W2,0,135632.0,28074.60668507141,155.01708233274633,1.0,0.0,0.4965423658950704,0.0,0.0,2,135632.0
1235,046d9093-5a04-4623-8e2d-708a2c7f52a5,W2,0,135632.0,28074.60668507141,155.01708233274633,1.0,0.0,0.4965423658950704,0.0,0.0,3,176321.6
1248,046e76c1-258c-409c-a366-7a23cb88d93b,W2,0,3996.0,635.4599739276015,101.2551370568428,0.0,0.0,0.0,0.0,0.0,0,0.0
1249,046e76c1-258c-409c-a366-7a23cb88d93b,W2,0,3996.0,635.4599739276015,101.2551370568428,0.0,0.0,0.0,0.0,0.0,1,1198.8
1250,046e76c1-258c-409c-a366-7a23cb88d93b,W2,0,3996.0,635.4599739276015,101.2551370568428,0.0,0.0,0.0,0.0,0.0,2,3996.0
1251,046e76c1-258c-409c-a366-7a23cb88d93b,W2,0,3996.0,635.4599739276015,101.2551370568428,0.0,0.0,0.0,0.0,0.0,3,5194.8
