,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,b,Q_t_hat
2444,1fe903c3-0d74-4318-b9b5-100332b917a5,W2,0,73073.0,65700.75386522898,814.9754265009424,1.0,1.0,0.8477918102404973,0.8477918102404973,1,0.17417726576211634
2445,1fe903c3-0d74-4318-b9b5-100332b917a5,W2,1,73073.0,65686.72398293488,814.8051830007677,1.0,1.0,0.8476973908024138,0.8476973908024138,0,0.17414088117135448
2446,1fe903c3-0d74-4318-b9b5-100332b917a5,W2,2,73073.0,23502.96988312774,235.76275611438257,1.0,1.0,0.5679790044200039,0.5679790044200039,0,0.050387423832952034
2447,1fe903c3-0d74-4318-b9b5-100332b917a5,W2,3,73073.0,65700.75386522898,407.4877132504712,1.0,1.0,0.8477918102404973,0.8477918102404973,0,0.08708863288105817
2448,2000ffe0-1e84-4a42-b7a9-37f2b7e97892,W1,0,56821.0,51138.81900021326,815.865381489425,1.0,1.0,0.8619602733637943,0.8619602733637943,1,0.17436746772588693
2449,2000ffe0-1e84-4a42-b7a9-37f2b7e97892,W1,1,56821.0,51138.78457809998,815.8647533637146,1.0,1.0,0.8619600208663882,0.8619600208663882,0,0.17436733348230704
2450,2000ffe0-1e84-4a42-b7a9-37f2b7e97892,W1,2,56821.0,35001.5555486921,516.0862969155197,1.0,1.0,0.7434239786529244,0.7434239786529244,0,0.11029841780626623
2451,2000ffe0-1e84-4a42-b7a9-37f2b7e97892,W1,3,56821.0,51138.81900021326,407.9326907447125,1.0,1.0,0.8619602733637943,0.8619602733637943,0,0.08718373386294347
2452,20067444-446d-477d-9e83-a03ba99bc768,W1,0,72799.0,65514.45888017314,815.7995920010354,1.0,5.0,0.8461272155528097,4.230636077764048,1,0.1743534071384987
2453,20067444-446d-477d-9e83-a03ba99bc768,W1,1,72799.0,65512.486564455474,815.7715008887734,1.0,5.0,0.846113198007844,4.23056599003922,0,0.174347403481251
2454,20067444-446d-477d-9e83-a03ba99bc768,W1,2,72799.0,44843.95280599139,516.0862969155197,1.0,5.0,0.7065071997503496,3.532535998751748,0,0.11029841780626623
2455,20067444-446d-477d-9e83-a03ba99bc768,W1,3,72799.0,65514.45888017314,407.8997960005177,1.0,5.0,0.8461272155528097,4.230636077764048,0,0.08717670356924935
2456,200adc09-997e-47f1-ab61-a88b2fb03b85,RC,0,296229.0,189806.7067336511,526.7418571802335,0.0,0.0,0.0,0.0,1,0.11257573352858165
2457,200adc09-997e-47f1-ab61-a88b2fb03b85,RC,1,296229.0,171707.12927781692,461.6791612940451,0.0,0.0,0.0,0.0,0,0.09867047687412804
2458,200adc09-997e-47f1-ab61-a88b2fb03b85,RC,2,296229.0,164194.383352886,444.7107672747661,0.0,0.0,0.0,0.0,0,0.09504397676314728
2459,200adc09-997e-47f1-ab61-a88b2fb03b85,RC,3,296229.0,189806.7067336511,263.3709285901168,0.0,0.0,0.0,0.0,0,0.05628786676429084
2460,201e79a1-6a77-4550-ae4f-5df390443fdb,RC,0,53834.0,45131.64806380665,749.7161256890236,0.0,6.0,0.796930032104116,4.781580192624696,1,0.1602299905298191
2461,201e79a1-6a77-4550-ae4f-5df390443fdb,RC,1,53834.0,43226.11247215108,713.0560297666179,0.0,6.0,0.7780357404344341,4.668214442606605,0,0.15239496254896728
2462,201e79a1-6a77-4550-ae4f-5df390443fdb,RC,2,53834.0,26672.499205473883,396.1891166347002,0.0,6.0,0.6140873731656333,3.6845242389938,0,0.084673886863582
2463,201e79a1-6a77-4550-ae4f-5df390443fdb,RC,3,53834.0,45131.64806380665,374.8580628445118,0.0,6.0,0.796930032104116,4.781580192624696,0,0.08011499526490955
2464,202f3d0a-4cd9-4f28-abeb-f4bb30f0a159,W1,0,75272.0,67677.51674059653,814.9279854375811,1.0,0.0,0.848095688998921,0.0,1,0.1741671266162815
2465,202f3d0a-4cd9-4f28-abeb-f4bb30f0a159,W1,1,75272.0,67664.71306159011,814.7497450241142,1.0,0.0,0.8480054775003248,0.0,0,0.1741290329181693
2466,202f3d0a-4cd9-4f28-abeb-f4bb30f0a159,W1,2,75272.0,42152.6763158944,458.7429171906272,1.0,0.0,0.6760332561380866,0.0,0,0.09804294019889447
2467,202f3d0a-4cd9-4f28-abeb-f4bb30f0a159,W1,3,75272.0,67677.51674059653,407.46399271879056,1.0,0.0,0.848095688998921,0.0,0,0.08708356330814075
2468,205c9b69-8ddd-452d-928d-be6ef3527ee4,RC,0,131949.0,118096.5962393499,810.0831452053227,0.0,0.0,0.0,0.0,1,0.17313168309581592
2469,205c9b69-8ddd-452d-928d-be6ef3527ee4,RC,1,131949.0,117460.18298460086,804.492271111525,0.0,0.0,0.0,0.0,0,0.17193679656155697
2470,205c9b69-8ddd-452d-928d-be6ef3527ee4,RC,2,131949.0,84640.78768498282,535.9347285442311,0.0,0.0,0.0,0.0,0,0.11454044209109449
2471,205c9b69-8ddd-452d-928d-be6ef3527ee4,RC,3,131949.0,118096.5962393499,405.04157260266135,0.0,0.0,0.0,0.0,0,0.08656584154790796
2472,20672f5b-77d9-4a3c-bcc0-422f1c77d644,RC,0,102832.0,78268.87309053182,657.8202825932617,0.0,0.0,0.0,0.0,1,0.1405899300263436
2473,20672f5b-77d9-4a3c-bcc0-422f1c77d644,RC,1,102832.0,72661.28216591825,596.2355892460166,0.0,0.0,0.0,0.0,0,0.12742799513699862
2474,20672f5b-77d9-4a3c-bcc0-422f1c77d644,RC,2,102832.0,60745.81658016479,485.2514497545219,0.0,0.0,0.0,0.0,0,0.10370836712000896
2475,20672f5b-77d9-4a3c-bcc0-422f1c77d644,RC,3,102832.0,78268.87309053182,328.91014129663085,0.0,0.0,0.0,0.0,0,0.0702949650131718
2476,2073f5cc-f14d-4aa5-af71-98a2385a3857,W2,0,98441.0,88596.7080619201,815.8649305610714,1.0,0.0,0.7791803631443104,0.0,1,0.17436737135308217
2477,2073f5cc-f14d-4aa5-af71-98a2385a3857,W2,1,98441.0,88596.66659881105,815.8645570879969,1.0,0.0,0.7791801135236915,0.0,0,0.1743672915340878
2478,2073f5cc-f14d-4aa5-af71-98a2385a3857,W2,2,98441.0,31662.25361303049,235.76275611438257,1.0,0.0,0.44387113398522,0.0,0,0.050387423832952034
2479,2073f5cc-f14d-4aa5-af71-98a2385a3857,W2,3,98441.0,88596.7080619201,407.9324652805357,1.0,0.0,0.7791803631443104,0.0,0,0.08718368567654108
2480,20741d55-0b70-42da-8f38-91bf0cb6ea62,RC,0,44677.0,35958.17407485767,714.854697535103,0.0,0.0,0.0,0.0,1,0.1527793754082289
2481,20741d55-0b70-42da-8f38-91bf0cb6ea62,RC,1,44677.0,34597.79897254715,683.3538426114576,0.0,0.0,0.0,0.0,0,0.14604698495649873
2482,20741d55-0b70-42da-8f38-91bf0cb6ea62,RC,2,44677.0,19336.26003628856,337.1779455631872,0.0,0.0,0.0,0.0,0,0.07206196742107014
2483,20741d55-0b70-42da-8f38-91bf0cb6ea62,RC,3,44677.0,35958.17407485767,357.4273487675515,0.0,0.0,0.0,0.0,0,0.07638968770411445
2484,20877614-5625-4170-ab5e-8e648cbce33f,W1,0,46584.0,41925.5660862079,815.8661177505523,1.0,0.0,0.84153705748902,0.0,1,0.17436762508026338
2485,20877614-5625-4170-ab5e-8e648cbce33f,W1,1,46584.0,41925.55167401693,815.8657969677005,1.0,0.0,0.8415368931562993,0.0,0,0.17436755652226982
2486,20877614-5625-4170-ab5e-8e648cbce33f,W1,2,46584.0,28695.596059208267,516.0862969155197,1.0,0.0,0.6931844021473312,0.0,0,0.11029841780626623
2487,20877614-5625-4170-ab5e-8e648cbce33f,W1,3,46584.0,41925.5660862079,407.9330588752762,1.0,0.0,0.84153705748902,0.0,0,0.08718381254013169
2488,2087e889-729a-45a4-8db7-0d49f20a8ec1,W1,0,106256.0,68349.41186935543,544.6381602744068,1.0,4.0,0.637058252413891,2.548233009655564,1,0.11640054718410062
2489,2087e889-729a-45a4-8db7-0d49f20a8ec1,W1,1,106256.0,56661.16928560886,430.361725858147,0.0,4.0,0.5752446535514057,2.300978614205623,0,0.0919772869968256
2490,2087e889-729a-45a4-8db7-0d49f20a8ec1,W1,2,106256.0,65920.85310254361,520.4933273591503,1.0,4.0,0.6247125956441839,2.4988503825767356,0,0.1112402922332016
2491,2087e889-729a-45a4-8db7-0d49f20a8ec1,W1,3,106256.0,68349.41186935543,272.3190801372034,1.0,4.0,0.637058252413891,2.548233009655564,0,0.05820027359205031
2492,20a43d23-7297-4a10-adf4-c9d660544bd3,RC,0,703761.0,546811.8871558239,674.7315722147492,0.0,0.0,0.0,0.0,1,0.14420422573514624
2493,20a43d23-7297-4a10-adf4-c9d660544bd3,RC,1,703761.0,524977.4872674078,639.5699447735853,0.0,0.0,0.0,0.0,0,0.1366894517575519
2494,20a43d23-7297-4a10-adf4-c9d660544bd3,RC,2,703761.0,395562.62231689214,452.333322254278,0.0,0.0,0.0,0.0,0,0.0966730759252571
2495,20a43d23-7297-4a10-adf4-c9d660544bd3,RC,3,703761.0,546811.8871558239,337.3657861073746,0.0,0.0,0.0,0.0,0,0.07210211286757312
2496,20b8f63f-16d8-4e88-88d4-b4ee10507393,W1,0,161425.0,79954.6545218124,390.9466964458583,0.0,2.0,0.6381871938442097,1.2763743876884195,1,0.08355347220471432
2497,20b8f63f-16d8-4e88-88d4-b4ee10507393,W1,1,161425.0,79954.6545218124,390.9466964458583,0.0,2.0,0.6381871938442097,1.2763743876884195,0,0.08355347220471432
2498,20b8f63f-16d8-4e88-88d4-b4ee10507393,W1,2,161425.0,79954.6545218124,390.9466964458583,0.0,2.0,0.6381871938442097,1.2763743876884195,0,0.08355347220471432
2499,20b8f63f-16d8-4e88-88d4-b4ee10507393,W1,3,161425.0,79954.6545218124,195.4733482229292,0.0,2.0,0.6381871938442097,1.2763743876884195,0,0.041776736102357166
2500,20b95f13-f5c3-4b9f-a16f-a448d9b4e93f,RC,0,122258.0,102026.01157771698,745.6554449581092,0.0,0.0,0.0,0.0,1,0.15936213826845677
2501,20b95f13-f5c3-4b9f-a16f-a448d9b4e93f,RC,1,122258.0,97444.94039280438,706.9069802488069,0.0,0.0,0.0,0.0,0,0.15108078227159796
2502,20b95f13-f5c3-4b9f-a16f-a448d9b4e93f,RC,2,122258.0,60573.73421746156,396.1891166347002,0.0,0.0,0.0,0.0,0,0.084673886863582
2503,20b95f13-f5c3-4b9f-a16f-a448d9b4e93f,RC,3,122258.0,102026.01157771698,372.8277224790546,0.0,0.0,0.0,0.0,0,0.07968106913422839
2504,20c5bdec-f7a0-4995-928a-ab7f9026946d,W1,0,97764.0,60652.4458168675,520.4933273591503,0.0,1.0,0.740018561319032,0.740018561319032,1,0.1112402922332016
2505,20c5bdec-f7a0-4995-928a-ab7f9026946d,W1,1,97764.0,48940.996377187,396.0439829547124,0.0,1.0,0.6777929513211315,0.6777929513211315,0,0.08464286876570046
2506,20c5bdec-f7a0-4995-928a-ab7f9026946d,W1,2,97764.0,60652.4458168675,520.4933273591503,0.0,1.0,0.740018561319032,0.740018561319032,0,0.1112402922332016
2507,20c5bdec-f7a0-4995-928a-ab7f9026946d,W1,3,97764.0,60652.4458168675,260.24666367957514,0.0,1.0,0.740018561319032,0.740018561319032,0,0.0556201461166008
2508,20df6600-e68a-4383-8cf1-a07c8bfee1a1,W1,0,87657.0,78891.29492891574,815.866825142809,0.0,0.0,0.8284139517060176,0.0,1,0.17436777626475936
2509,20df6600-e68a-4383-8cf1-a07c8bfee1a1,W1,1,87657.0,78891.29277387993,815.8667996518722,0.0,0.0,0.8284139385502653,0.0,0,0.17436777081681387
2510,20df6600-e68a-4383-8cf1-a07c8bfee1a1,W1,2,87657.0,53996.43362017042,516.0862969155197,0.0,0.0,0.6707786008056158,0.0,0,0.11029841780626623
2511,20df6600-e68a-4383-8cf1-a07c8bfee1a1,W1,3,87657.0,78891.29492891574,407.9334125714045,0.0,0.0,0.8284139517060176,0.0,0,0.08718388813237968
2512,20e1555b-7944-4571-a582-a3f24d79e574,RC,0,192619.0,156055.16441605298,712.4156792662898,0.0,0.0,0.0,0.0,1,0.1522581062761893
2513,20e1555b-7944-4571-a582-a3f24d79e574,RC,1,192619.0,151467.6565425058,685.1917220467725,0.0,0.0,0.0,0.0,0,0.14643977816772227
2514,20e1555b-7944-4571-a582-a3f24d79e574,RC,2,192619.0,108265.27293791136,452.333322254278,0.0,0.0,0.0,0.0,0,0.0966730759252571
2515,20e1555b-7944-4571-a582-a3f24d79e574,RC,3,192619.0,156055.16441605298,356.2078396331449,0.0,0.0,0.0,0.0,0,0.07612905313809465
2516,20f69664-fc9e-4891-be76-b4727eb899da,W1,0,133269.0,119942.06808587564,815.8666334331223,1.0,0.0,0.8562752070346364,0.0,1,0.1743677352923963
2517,20f69664-fc9e-4891-be76-b4727eb899da,W1,1,133269.0,119942.0545234744,815.8665279154109,1.0,0.0,0.856275159028145,0.0,0,0.1743677127410581
2518,20f69664-fc9e-4891-be76-b4727eb899da,W1,2,133269.0,82093.2807662422,516.0862969155197,1.0,0.0,0.7273588494622932,0.0,0,0.11029841780626623
2519,20f69664-fc9e-4891-be76-b4727eb899da,W1,3,133269.0,119942.06808587564,407.93331671656114,1.0,0.0,0.8562752070346364,0.0,0,0.08718386764619815
2520,21072879-eec6-42dc-bb57-d5c24977ced0,W2,0,221841.0,199656.22096998704,815.8638511684048,0.0,0.0,0.0,0.0,1,0.174367140664331
2521,21072879-eec6-42dc-bb57-d5c24977ced0,W2,1,221841.0,199656.1499892299,815.8635650425598,0.0,0.0,0.0,0.0,0,0.17436707951326347
2522,21072879-eec6-42dc-bb57-d5c24977ced0,W2,2,221841.0,58401.25460474843,184.50084220600652,0.0,0.0,0.0,0.0,0,0.03943168245479943
2523,21072879-eec6-42dc-bb57-d5c24977ced0,W2,3,221841.0,199656.22096998704,407.9319255842024,0.0,0.0,0.0,0.0,0,0.0871835703321655
2524,210f8714-2374-4d52-b192-4752e05adcb8,W1,0,82365.0,74116.77746365112,815.7166553327411,1.0,0.0,0.8770527782495247,0.0,1,0.1743356818407226
2525,210f8714-2374-4d52-b192-4752e05adcb8,W1,1,82365.0,74111.7957903579,815.6539433614063,1.0,0.0,0.8770223105869719,0.0,0,0.17432227898298916
2526,210f8714-2374-4d52-b192-4752e05adcb8,W1,2,82365.0,50736.57842642729,516.0862969155197,1.0,0.0,0.7522114944083438,0.0,0,0.11029841780626623
2527,210f8714-2374-4d52-b192-4752e05adcb8,W1,3,82365.0,74116.77746365112,407.85832766637054,1.0,0.0,0.8770527782495247,0.0,0,0.0871678409203613
2528,2113c2c6-7bae-412f-82c9-b03e55724f2c,W1,0,143727.0,129354.19798942591,815.8661370264442,1.0,0.0,0.7689091688011613,0.0,1,0.17436762919992396
2529,2113c2c6-7bae-412f-82c9-b03e55724f2c,W1,1,143727.0,129354.15463845328,815.8658242900686,1.0,0.0,0.7689089946613231,0.0,0,0.1743675623616304
2530,2113c2c6-7bae-412f-82c9-b03e55724f2c,W1,2,143727.0,88535.37555387744,516.0862969155197,1.0,0.0,0.6015750926966524,0.0,0,0.11029841780626623
2531,2113c2c6-7bae-412f-82c9-b03e55724f2c,W1,3,143727.0,129354.19798942591,407.9330685132221,1.0,0.0,0.7689091688011613,0.0,0,0.08718381459996198
2532,213a9d02-2853-48ca-827c-595d7cdf8f6b,RC,0,245324.0,216213.8145114703,794.2412812371124,0.0,0.0,0.0,0.0,1,0.1697459459792931
2533,213a9d02-2853-48ca-827c-595d7cdf8f6b,RC,1,245324.0,212115.21976061657,774.9312618082608,0.0,0.0,0.0,0.0,0,0.165618991623907
2534,213a9d02-2853-48ca-827c-595d7cdf8f6b,RC,2,245324.0,162118.9525967625,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
2535,213a9d02-2853-48ca-827c-595d7cdf8f6b,RC,3,245324.0,216213.8145114703,397.1206406185562,0.0,0.0,0.0,0.0,0,0.08487297298964655
2536,215b4138-b5c5-4ad2-8c93-e01f24558d93,RC,0,66569.0,59555.75807624949,809.6542132585998,0.0,0.0,0.0,0.0,1,0.17304001138247485
2537,215b4138-b5c5-4ad2-8c93-e01f24558d93,RC,1,66569.0,59212.56282971069,803.6789297908634,0.0,0.0,0.0,0.0,0,0.1717629685383337
2538,215b4138-b5c5-4ad2-8c93-e01f24558d93,RC,2,66569.0,42701.74533646803,535.9347285442311,0.0,0.0,0.0,0.0,0,0.11454044209109449
2539,215b4138-b5c5-4ad2-8c93-e01f24558d93,RC,3,66569.0,59555.75807624949,404.8271066292999,0.0,0.0,0.0,0.0,0,0.08652000569123743
2540,215e18ea-30ba-4920-83c4-ee028141c696,W2,0,701274.0,631134.6844508685,815.8500383946405,0.0,0.0,0.0,0.0,1,0.17436418858615954
2541,215e18ea-30ba-4920-83c4-ee028141c696,W2,1,701274.0,631133.4388878105,815.8484500810346,0.0,0.0,0.0,0.0,0,0.1743638491303771
2542,215e18ea-30ba-4920-83c4-ee028141c696,W2,2,701274.0,184615.4742436716,184.50084220600652,0.0,0.0,0.0,0.0,0,0.03943168245479943
2543,215e18ea-30ba-4920-83c4-ee028141c696,W2,3,701274.0,631134.6844508685,407.9250191973202,0.0,0.0,0.0,0.0,0,0.08718209429307976
2544,21720a3b-009a-4241-a03c-ae271b3a74df,W1,0,77705.0,69469.83309731043,809.5167844930266,1.0,0.0,0.8404523228560216,0.0,1,0.1730106399856864
2545,21720a3b-009a-4241-a03c-ae271b3a74df,W1,1,77705.0,69353.9085532615,808.0130200678102,1.0,0.0,0.8397994963151942,0.0,0,0.1726892541286194
2546,21720a3b-009a-4241-a03c-ae271b3a74df,W1,2,77705.0,45096.05678643506,476.4266550712868,1.0,0.0,0.6909275202210389,0.0,0,0.10182232422981125
2547,21720a3b-009a-4241-a03c-ae271b3a74df,W1,3,77705.0,69469.83309731043,404.7583922465133,1.0,0.0,0.8404523228560216,0.0,0,0.0865053199928432
2548,217fa885-7703-43be-8128-eef5f0458307,RC,0,446421.0,356145.6295709115,707.5193254994762,0.0,0.0,0.0,0.0,1,0.1512116532377594
2549,217fa885-7703-43be-8128-eef5f0458307,RC,1,446421.0,341806.1250186513,674.3713826184759,0.0,0.0,0.0,0.0,0,0.14412724569747293
2550,217fa885-7703-43be-8128-eef5f0458307,RC,2,446421.0,191228.4309358051,333.1110432778207,0.0,0.0,0.0,0.0,0,0.07119278548361203
2551,217fa885-7703-43be-8128-eef5f0458307,RC,3,446421.0,356145.6295709115,353.7596627497381,0.0,0.0,0.0,0.0,0,0.0756058266188797
2552,21883a26-8378-4c49-8249-b4a10140a12e,RC,0,110356.0,83995.64103371256,657.8202825932617,0.0,0.0,0.0,0.0,1,0.1405899300263436
2553,21883a26-8378-4c49-8249-b4a10140a12e,RC,1,110356.0,77977.75453849068,596.2355892460166,0.0,0.0,0.0,0.0,0,0.12742799513699862
2554,21883a26-8378-4c49-8249-b4a10140a12e,RC,2,110356.0,65190.45953128079,485.2514497545219,0.0,0.0,0.0,0.0,0,0.10370836712000896
2555,21883a26-8378-4c49-8249-b4a10140a12e,RC,3,110356.0,83995.64103371256,328.91014129663085,0.0,0.0,0.0,0.0,0,0.0702949650131718
2556,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,0,181599.0,163404.62599312176,815.6663432755298,1.0,0.0,0.8365697895954587,0.0,1,0.17432492910355413
2557,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,1,181599.0,163389.85597990605,815.5818487913843,1.0,0.0,0.8365328646920204,0.0,0,0.17430687086800264
2558,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,2,181599.0,112663.38844459434,520.4933273591503,1.0,0.0,0.7011450375653018,0.0,0,0.1112402922332016
2559,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,3,181599.0,163404.62599312176,407.8331716377649,1.0,0.0,0.8365697895954587,0.0,0,0.08716246455177706
2560,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,0,50674.0,45595.64248359091,815.638638063917,1.0,2.0,0.8211212184896555,1.642242436979311,1,0.17431900792133298
2561,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,1,50674.0,45590.98591736407,815.543358774353,1.0,2.0,0.8210794834379975,1.642158966875995,0,0.1742986447476711
2562,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,2,50674.0,31215.02307024557,516.0862969155197,1.0,2.0,0.7013118756146817,1.4026237512293633,0,0.11029841780626623
2563,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,3,50674.0,45595.64248359091,407.8193190319585,1.0,2.0,0.8211212184896555,1.642242436979311,0,0.08715950396066649
2564,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,0,106775.0,96072.3623693818,815.6181816124895,1.0,5.0,0.862189282323454,4.31094641161727,1,0.17431463595052138
2565,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,1,106775.0,96061.5924250074,815.5133952396109,1.0,5.0,0.862144674654496,4.31072337327248,0,0.1742922409146422
2566,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,2,106775.0,66242.83889873601,520.4933273591503,1.0,5.0,0.746972623845475,3.7348631192273753,0,0.1112402922332016
2567,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,3,106775.0,96072.3623693818,407.8090908062448,1.0,5.0,0.862189282323454,4.31094641161727,0,0.08715731797526069
2568,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,0,213348.0,134379.24875848548,515.7011735065494,0.0,0.0,0.0,0.0,1,0.11021610889218837
2569,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,1,213348.0,120684.50387666904,447.839938004206,0.0,0.0,0.0,0.0,0,0.09571274588677195
2570,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,2,213348.0,118254.94228982148,444.7107672747661,0.0,0.0,0.0,0.0,0,0.09504397676314728
2571,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,3,213348.0,134379.24875848548,257.8505867532747,0.0,0.0,0.0,0.0,0,0.055108054446094186
2572,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,0,61695.0,54882.14173388884,805.385316351723,0.0,0.0,0.0,0.0,1,0.17212765897664523
2573,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,1,61695.0,54737.8448354113,803.2983215443155,0.0,0.0,0.0,0.0,0,0.1716816246087445
2574,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,2,61695.0,20447.285631874605,244.373872588439,0.0,0.0,0.0,0.0,0,0.052227799228134
2575,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,3,61695.0,54882.14173388884,402.6926581758615,0.0,0.0,0.0,0.0,0,0.08606382948832261
2576,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,0,27197.0,24473.029323465555,815.7011352719406,0.0,3.0,0.865077500496971,2.595232501490913,1,0.17433236487966247
2577,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,1,27197.0,24471.21443335965,815.6319446482939,0.0,3.0,0.8650463804908624,2.595139141472587,0,0.17431757739865225
2578,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,2,27197.0,16753.265628161756,516.0862969155197,0.0,3.0,0.742588164937856,2.227764494813568,0,0.11029841780626623
2579,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,3,27197.0,24473.029323465555,407.8505676359703,0.0,3.0,0.865077500496971,2.595232501490913,0,0.08716618243983124
2580,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,0,88417.0,78459.78938443185,802.469322239049,1.0,3.0,0.8438140127865192,2.5314420383595575,1,0.17150445014726415
2581,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,1,88417.0,78181.49312803186,799.2966517866413,1.0,3.0,0.8421425917158101,2.52642777514743,0,0.170826384224544
2582,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,2,88417.0,51312.76047726953,476.4266550712868,0.0,3.0,0.6970753186666387,2.0912259559999162,0,0.10182232422981125
2583,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,3,88417.0,78459.78938443185,401.2346611195245,1.0,3.0,0.8438140127865192,2.5314420383595575,0,0.08575222507363207
2584,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,0,73238.0,63693.59886065474,780.7762985258244,0.0,0.0,0.0,0.0,1,0.16686819801791503
2585,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,1,73238.0,61801.793187191215,751.0015866851003,0.0,0.0,0.0,0.0,0,0.1605047203857876
2586,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,2,73238.0,48398.31345600795,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
2587,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,3,73238.0,63693.59886065474,390.3881492629122,0.0,0.0,0.0,0.0,0,0.08343409900895751
2588,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,0,140974.0,121451.69820788346,774.3452188865247,1.0,3.0,0.7296154321170161,2.1888462963510484,1,0.16549374201464515
2589,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,1,140974.0,118259.28245546478,750.6330719854534,1.0,3.0,0.7165663336234936,2.149699000870481,0,0.16042596109969084
2590,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,2,140974.0,69846.73074622868,396.1891166347002,0.0,3.0,0.5272201161211829,1.5816603483635487,0,0.084673886863582
2591,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,3,140974.0,121451.69820788346,387.17260944326233,1.0,3.0,0.7296154321170161,2.1888462963510484,0,0.08274687100732257
2592,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,0,75634.0,68052.40903740813,815.6130117998904,1.0,1.0,0.8584310764663478,0.8584310764663478,1,0.17431353105362052
2593,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,1,75634.0,68044.67850624787,815.5070351518034,1.0,1.0,0.858386478079183,0.858386478079183,0,0.17429088163107573
2594,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,2,75634.0,46590.30380263949,516.0862969155197,1.0,1.0,0.7343293477031501,0.7343293477031501,0,0.11029841780626623
2595,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,3,75634.0,68052.40903740813,407.8065058999452,1.0,1.0,0.8584310764663478,0.8584310764663478,0,0.08715676552681026
2596,2230bd6b-f607-45f8-9230-afe32332244c,RC,0,21924.0,19136.94570008874,786.4894367018566,1.0,6.0,0.8400895936904891,5.0405375621429345,1,0.16808921493948634
2597,2230bd6b-f607-45f8-9230-afe32332244c,RC,1,21924.0,18781.203352111672,769.378005582312,1.0,6.0,0.8322057095117584,4.993234257070551,0,0.16443214481348833
2598,2230bd6b-f607-45f8-9230-afe32332244c,RC,2,21924.0,10862.42658135768,396.1891166347002,1.0,6.0,0.650844562974685,3.90506737784811,0,0.084673886863582
2599,2230bd6b-f607-45f8-9230-afe32332244c,RC,3,21924.0,19136.94570008874,393.2447183509283,1.0,6.0,0.8400895936904891,5.0405375621429345,0,0.08404460746974317
